2015-03-24 17:17:03,462 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:03,462 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [MatrizOfertaV2TestCase], time taken: 539ms, status: FINISHED
2015-03-24 17:17:03,462 INFO  [SoapUITestCaseRunner] Project [MatrizOfertaV2Test] finished with status [FINISHED] in 540ms
2015-03-24 17:17:03,463 INFO  [WsdlProject] Loaded project from [file:/C:/Users/gmuniz/git/repository/apitest/target/test-classes/PlanoCreditoTest-soapui-project.xml]
2015-03-24 17:17:03,463 WARN  [WsdlProject] Project 'PlanoCreditoTest' is from a newer version (5.0.0) of soapUI than this (4.5.1-SNAPSHOT) and parts of it may be incompatible or incorrect. Saving this project with this version of soapUI may cause it to function differently.
2015-03-24 17:17:03,464 INFO  [SoapUITestCaseRunner] Running soapUI tests in project [PlanoCreditoTest]
2015-03-24 17:17:03,464 INFO  [SoapUITestCaseRunner] Running Project [PlanoCreditoTest], runType = SEQUENTIAL
2015-03-24 17:17:03,464 INFO  [SoapUITestCaseRunner] Running soapUI testcase [PlanoCreditoTestCase]
2015-03-24 17:17:03,465 INFO  [SoapUITestCaseRunner] running step [PlanoCreditoRequestTest]
2015-03-24 17:17:04,117 INFO  [SchemaUtils] Loading schema types from [http://aldsp-soa/ServicosEnablementCatalogoPlanoServico/logical/PlanoCredito/Plano.ws?WSDL]
2015-03-24 17:17:04,117 INFO  [SchemaUtils] Getting schema http://aldsp-soa/ServicosEnablementCatalogoPlanoServico/logical/PlanoCredito/Plano.ws?WSDL
2015-03-24 17:17:04,166 INFO  [SoapUITestCaseRunner] Assertion [SOAP Response] has status VALID
2015-03-24 17:17:04,166 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
2015-03-24 17:17:04,166 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:04,166 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [PlanoCreditoTestCase], time taken: 701ms, status: FINISHED
2015-03-24 17:17:04,166 INFO  [SoapUITestCaseRunner] Project [PlanoCreditoTest] finished with status [FINISHED] in 702ms
2015-03-24 17:17:04,167 INFO  [WsdlProject] Loaded project from [file:/C:/Users/gmuniz/git/repository/apitest/target/test-classes/ResumoOfertaLinhaFixaResTest-soapui-project.xml]
2015-03-24 17:17:04,167 WARN  [WsdlProject] Project 'ResumoOfertaLinhaFixaResTest' is from a newer version (5.0.0) of soapUI than this (4.5.1-SNAPSHOT) and parts of it may be incompatible or incorrect. Saving this project with this version of soapUI may cause it to function differently.
2015-03-24 17:17:04,168 INFO  [SoapUITestCaseRunner] Running soapUI tests in project [ResumoOfertaLinhaFixaResTest]
2015-03-24 17:17:04,168 INFO  [SoapUITestCaseRunner] Running Project [ResumoOfertaLinhaFixaResTest], runType = SEQUENTIAL
2015-03-24 17:17:04,169 INFO  [SoapUITestCaseRunner] Running soapUI testcase [ResumoOfertaLinhaFixaResTestCase]
2015-03-24 17:17:04,169 INFO  [SoapUITestCaseRunner] running step [ResumoOfertaLinhaFixaResRequestTest]
2015-03-24 17:17:04,201 INFO  [SchemaUtils] Loading schema types from [http://aldsp-soa/ServicosEnablementCatalogoLinhaFixa/ResumoOfertaLinhaFixaRes/logical/ResumoOfertaLinhaFixaRes.ws?WSDL]
2015-03-24 17:17:04,201 INFO  [SchemaUtils] Getting schema http://aldsp-soa/ServicosEnablementCatalogoLinhaFixa/ResumoOfertaLinhaFixaRes/logical/ResumoOfertaLinhaFixaRes.ws?WSDL
2015-03-24 17:17:04,218 INFO  [SoapUITestCaseRunner] Assertion [SOAP Response] has status VALID
2015-03-24 17:17:04,218 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
2015-03-24 17:17:04,218 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:04,219 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [ResumoOfertaLinhaFixaResTestCase], time taken: 48ms, status: FINISHED
2015-03-24 17:17:04,219 INFO  [SoapUITestCaseRunner] Project [ResumoOfertaLinhaFixaResTest] finished with status [FINISHED] in 51ms
